transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amoumt,transaction_hour_bucket,transaction_time_formatted,Day_of_week,Month_of_year,day_number,day_category,time_category,order_bucket
654,2023-01-02,2026-03-21T11:06:10.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,11,11:06:10,Mon,Jan,2,Weekday,Morning,Single
655,2023-01-02,2026-03-21T11:06:28.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,11,11:06:28,Mon,Jan,2,Weekday,Morning,Single
656,2023-01-02,2026-03-21T11:10:15.000Z,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,11,11:10:15,Mon,Jan,2,Weekday,Morning,Couple/Small Group
657,2023-01-02,2026-03-21T11:11:23.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,11,11:11:23,Mon,Jan,2,Weekday,Morning,Couple/Small Group
658,2023-01-02,2026-03-21T11:12:05.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,11,11:12:05,Mon,Jan,2,Weekday,Morning,Single
659,2023-01-02,2026-03-21T11:12:33.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,11,11:12:33,Mon,Jan,2,Weekday,Morning,Single
660,2023-01-02,2026-03-21T11:13:01.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,11,11:13:01,Mon,Jan,2,Weekday,Morning,Couple/Small Group
661,2023-01-02,2026-03-21T11:13:37.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,11:13:37,Mon,Jan,2,Weekday,Morning,Single
662,2023-01-02,2026-03-21T11:14:15.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,11,11:14:15,Mon,Jan,2,Weekday,Morning,Couple/Small Group
663,2023-01-02,2026-03-21T11:15:12.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,11,11:15:12,Mon,Jan,2,Weekday,Morning,Single
664,2023-01-02,2026-03-21T11:15:28.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,11,11:15:28,Mon,Jan,2,Weekday,Morning,Single
665,2023-01-02,2026-03-21T11:15:40.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,11,11:15:40,Mon,Jan,2,Weekday,Morning,Single
666,2023-01-02,2026-03-21T11:16:51.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,11,11:16:51,Mon,Jan,2,Weekday,Morning,Couple/Small Group
667,2023-01-02,2026-03-21T11:16:51.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,11,11:16:51,Mon,Jan,2,Weekday,Morning,Single
668,2023-01-02,2026-03-21T11:18:12.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,11,11:18:12,Mon,Jan,2,Weekday,Morning,Couple/Small Group
669,2023-01-02,2026-03-21T11:18:25.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,11,11:18:25,Mon,Jan,2,Weekday,Morning,Couple/Small Group
670,2023-01-02,2026-03-21T11:19:12.000Z,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,11,11:19:12,Mon,Jan,2,Weekday,Morning,Couple/Small Group
671,2023-01-02,2026-03-21T11:19:42.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,11,11:19:42,Mon,Jan,2,Weekday,Morning,Single
672,2023-01-02,2026-03-21T11:21:43.000Z,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,11,11:21:43,Mon,Jan,2,Weekday,Morning,Couple/Small Group
673,2023-01-02,2026-03-21T11:21:49.000Z,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,11,11:21:49,Mon,Jan,2,Weekday,Morning,Couple/Small Group
674,2023-01-02,2026-03-21T11:22:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,11,11:22:46,Mon,Jan,2,Weekday,Morning,Single
675,2023-01-02,2026-03-21T11:25:20.000Z,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,11,11:25:20,Mon,Jan,2,Weekday,Morning,Couple/Small Group
676,2023-01-02,2026-03-21T11:27:35.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,11:27:35,Mon,Jan,2,Weekday,Morning,Couple/Small Group
677,2023-01-02,2026-03-21T11:32:11.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,11,11:32:11,Mon,Jan,2,Weekday,Morning,Couple/Small Group
678,2023-01-02,2026-03-21T11:34:44.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,11,11:34:44,Mon,Jan,2,Weekday,Morning,Single
679,2023-01-02,2026-03-21T11:35:02.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,11,11:35:02,Mon,Jan,2,Weekday,Morning,Single
680,2023-01-02,2026-03-21T11:35:02.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,11:35:02,Mon,Jan,2,Weekday,Morning,Single
681,2023-01-02,2026-03-21T11:35:14.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,11,11:35:14,Mon,Jan,2,Weekday,Morning,Couple/Small Group
682,2023-01-02,2026-03-21T11:35:14.000Z,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,11,11:35:14,Mon,Jan,2,Weekday,Morning,Single
683,2023-01-02,2026-03-21T11:36:50.000Z,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,11,11:36:50,Mon,Jan,2,Weekday,Morning,Couple/Small Group
684,2023-01-02,2026-03-21T11:38:23.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,11,11:38:23,Mon,Jan,2,Weekday,Morning,Couple/Small Group
685,2023-01-02,2026-03-21T11:39:11.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,11,11:39:11,Mon,Jan,2,Weekday,Morning,Couple/Small Group
686,2023-01-02,2026-03-21T11:39:11.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,11:39:11,Mon,Jan,2,Weekday,Morning,Single
687,2023-01-02,2026-03-21T11:40:12.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,11,11:40:12,Mon,Jan,2,Weekday,Morning,Couple/Small Group
688,2023-01-02,2026-03-21T11:41:54.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,11,11:41:54,Mon,Jan,2,Weekday,Morning,Single
689,2023-01-02,2026-03-21T11:42:36.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,11,11:42:36,Mon,Jan,2,Weekday,Morning,Couple/Small Group
690,2023-01-02,2026-03-21T11:42:36.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,11:42:36,Mon,Jan,2,Weekday,Morning,Single
691,2023-01-02,2026-03-21T11:43:04.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,11,11:43:04,Mon,Jan,2,Weekday,Morning,Couple/Small Group
692,2023-01-02,2026-03-21T11:49:10.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,11,11:49:10,Mon,Jan,2,Weekday,Morning,Single
693,2023-01-02,2026-03-21T11:50:18.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,11:50:18,Mon,Jan,2,Weekday,Morning,Single
694,2023-01-02,2026-03-21T11:50:32.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,11:50:32,Mon,Jan,2,Weekday,Morning,Single
695,2023-01-02,2026-03-21T11:53:48.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,11,11:53:48,Mon,Jan,2,Weekday,Morning,Couple/Small Group
696,2023-01-02,2026-03-21T11:53:54.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,11,11:53:54,Mon,Jan,2,Weekday,Morning,Couple/Small Group
697,2023-01-02,2026-03-21T11:54:01.000Z,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,11,11:54:01,Mon,Jan,2,Weekday,Morning,Couple/Small Group
698,2023-01-02,2026-03-21T11:54:30.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,11,11:54:30,Mon,Jan,2,Weekday,Morning,Single
699,2023-01-02,2026-03-21T11:55:31.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,11,11:55:31,Mon,Jan,2,Weekday,Morning,Single
700,2023-01-02,2026-03-21T11:56:26.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,11,11:56:26,Mon,Jan,2,Weekday,Morning,Single
701,2023-01-02,2026-03-21T11:56:58.000Z,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3,11,11:56:58,Mon,Jan,2,Weekday,Morning,Single
702,2023-01-02,2026-03-21T11:56:58.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,11:56:58,Mon,Jan,2,Weekday,Morning,Single
703,2023-01-02,2026-03-21T11:58:49.000Z,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,11,11:58:49,Mon,Jan,2,Weekday,Morning,Couple/Small Group
704,2023-01-02,2026-03-21T11:58:49.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,11,11:58:49,Mon,Jan,2,Weekday,Morning,Single
705,2023-01-02,2026-03-21T12:01:50.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,12,12:01:50,Mon,Jan,2,Weekday,Afternoon,Single
706,2023-01-02,2026-03-21T12:03:47.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,12,12:03:47,Mon,Jan,2,Weekday,Afternoon,Single
707,2023-01-02,2026-03-21T12:06:18.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,12,12:06:18,Mon,Jan,2,Weekday,Afternoon,Single
708,2023-01-02,2026-03-21T12:12:01.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,12,12:12:01,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
709,2023-01-02,2026-03-21T12:12:44.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,12,12:12:44,Mon,Jan,2,Weekday,Afternoon,Single
710,2023-01-02,2026-03-21T12:14:00.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,12,12:14:00,Mon,Jan,2,Weekday,Afternoon,Single
711,2023-01-02,2026-03-21T12:18:13.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,12,12:18:13,Mon,Jan,2,Weekday,Afternoon,Single
712,2023-01-02,2026-03-21T12:18:22.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,12:18:22,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
713,2023-01-02,2026-03-21T12:18:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,12:18:22,Mon,Jan,2,Weekday,Afternoon,Single
714,2023-01-02,2026-03-21T12:20:43.000Z,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,12,12:20:43,Mon,Jan,2,Weekday,Afternoon,Single
715,2023-01-02,2026-03-21T12:20:43.000Z,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,12,12:20:43,Mon,Jan,2,Weekday,Afternoon,Single
716,2023-01-02,2026-03-21T12:21:38.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,12,12:21:38,Mon,Jan,2,Weekday,Afternoon,Single
717,2023-01-02,2026-03-21T12:21:39.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,12,12:21:39,Mon,Jan,2,Weekday,Afternoon,Single
718,2023-01-02,2026-03-21T12:21:58.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,12,12:21:58,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
719,2023-01-02,2026-03-21T12:22:04.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,12,12:22:04,Mon,Jan,2,Weekday,Afternoon,Single
720,2023-01-02,2026-03-21T12:22:12.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,12,12:22:12,Mon,Jan,2,Weekday,Afternoon,Single
721,2023-01-02,2026-03-21T12:22:12.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,12:22:12,Mon,Jan,2,Weekday,Afternoon,Single
722,2023-01-02,2026-03-21T12:23:03.000Z,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,12,12:23:03,Mon,Jan,2,Weekday,Afternoon,Single
723,2023-01-02,2026-03-21T12:23:30.000Z,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,12,12:23:30,Mon,Jan,2,Weekday,Afternoon,Single
724,2023-01-02,2026-03-21T12:23:30.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,12,12:23:30,Mon,Jan,2,Weekday,Afternoon,Single
725,2023-01-02,2026-03-21T12:24:39.000Z,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7,12,12:24:39,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
726,2023-01-02,2026-03-21T12:24:39.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,12:24:39,Mon,Jan,2,Weekday,Afternoon,Single
727,2023-01-02,2026-03-21T12:25:03.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,12:25:03,Mon,Jan,2,Weekday,Afternoon,Single
728,2023-01-02,2026-03-21T12:25:24.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,12,12:25:24,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
729,2023-01-02,2026-03-21T12:26:13.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,12:26:13,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
730,2023-01-02,2026-03-21T12:26:13.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,12,12:26:13,Mon,Jan,2,Weekday,Afternoon,Single
731,2023-01-02,2026-03-21T12:26:18.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,12,12:26:18,Mon,Jan,2,Weekday,Afternoon,Single
732,2023-01-02,2026-03-21T12:27:01.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,12:27:01,Mon,Jan,2,Weekday,Afternoon,Single
733,2023-01-02,2026-03-21T12:28:08.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,12,12:28:08,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
734,2023-01-02,2026-03-21T12:28:25.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,12:28:25,Mon,Jan,2,Weekday,Afternoon,Single
735,2023-01-02,2026-03-21T12:29:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,12:29:07,Mon,Jan,2,Weekday,Afternoon,Single
736,2023-01-02,2026-03-21T12:30:43.000Z,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,12,12:30:43,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
737,2023-01-02,2026-03-21T12:32:19.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,12:32:19,Mon,Jan,2,Weekday,Afternoon,Single
738,2023-01-02,2026-03-21T12:33:04.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,12,12:33:04,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
739,2023-01-02,2026-03-21T12:34:00.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,12,12:34:00,Mon,Jan,2,Weekday,Afternoon,Single
740,2023-01-02,2026-03-21T12:36:06.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,12,12:36:06,Mon,Jan,2,Weekday,Afternoon,Single
741,2023-01-02,2026-03-21T12:36:37.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,12,12:36:37,Mon,Jan,2,Weekday,Afternoon,Single
742,2023-01-02,2026-03-21T12:38:47.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,12,12:38:47,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
743,2023-01-02,2026-03-21T12:38:51.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,12:38:51,Mon,Jan,2,Weekday,Afternoon,Single
744,2023-01-02,2026-03-21T12:39:04.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,12,12:39:04,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
745,2023-01-02,2026-03-21T12:41:28.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,12,12:41:28,Mon,Jan,2,Weekday,Afternoon,Single
746,2023-01-02,2026-03-21T12:42:19.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,12:42:19,Mon,Jan,2,Weekday,Afternoon,Single
747,2023-01-02,2026-03-21T12:42:47.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,12:42:47,Mon,Jan,2,Weekday,Afternoon,Single
748,2023-01-02,2026-03-21T12:45:02.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,12,12:45:02,Mon,Jan,2,Weekday,Afternoon,Single
749,2023-01-02,2026-03-21T12:46:04.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,12,12:46:04,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
750,2023-01-02,2026-03-21T12:47:49.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,12,12:47:49,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
751,2023-01-02,2026-03-21T12:53:16.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,12,12:53:16,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
752,2023-01-02,2026-03-21T12:54:07.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,12,12:54:07,Mon,Jan,2,Weekday,Afternoon,Single
753,2023-01-02,2026-03-21T12:54:07.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,12,12:54:07,Mon,Jan,2,Weekday,Afternoon,Single
754,2023-01-02,2026-03-21T12:54:53.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,12,12:54:53,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
755,2023-01-02,2026-03-21T12:55:19.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,12:55:19,Mon,Jan,2,Weekday,Afternoon,Single
756,2023-01-02,2026-03-21T12:57:55.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,12,12:57:55,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
757,2023-01-02,2026-03-21T12:58:04.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,12,12:58:04,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
758,2023-01-02,2026-03-21T12:58:38.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,12,12:58:38,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
759,2023-01-02,2026-03-21T12:58:57.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,12,12:58:57,Mon,Jan,2,Weekday,Afternoon,Single
760,2023-01-02,2026-03-21T12:59:28.000Z,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,12,12:59:28,Mon,Jan,2,Weekday,Afternoon,Single
761,2023-01-02,2026-03-21T12:59:45.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,12,12:59:45,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
762,2023-01-02,2026-03-21T13:02:03.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,13:02:03,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
763,2023-01-02,2026-03-21T13:03:14.000Z,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,13,13:03:14,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
764,2023-01-02,2026-03-21T13:03:14.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,13,13:03:14,Mon,Jan,2,Weekday,Afternoon,Single
765,2023-01-02,2026-03-21T13:03:33.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,13,13:03:33,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
766,2023-01-02,2026-03-21T13:03:53.000Z,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,13,13:03:53,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
767,2023-01-02,2026-03-21T13:04:02.000Z,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,13,13:04:02,Mon,Jan,2,Weekday,Afternoon,Single
768,2023-01-02,2026-03-21T13:04:56.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,13:04:56,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
769,2023-01-02,2026-03-21T13:05:41.000Z,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,13,13:05:41,Mon,Jan,2,Weekday,Afternoon,Single
770,2023-01-02,2026-03-21T13:09:27.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,13,13:09:27,Mon,Jan,2,Weekday,Afternoon,Single
771,2023-01-02,2026-03-21T13:09:27.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,13:09:27,Mon,Jan,2,Weekday,Afternoon,Single
772,2023-01-02,2026-03-21T13:10:17.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,13,13:10:17,Mon,Jan,2,Weekday,Afternoon,Single
773,2023-01-02,2026-03-21T13:10:17.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,13,13:10:17,Mon,Jan,2,Weekday,Afternoon,Single
774,2023-01-02,2026-03-21T13:10:41.000Z,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,13,13:10:41,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
775,2023-01-02,2026-03-21T13:14:54.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,13:14:54,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
776,2023-01-02,2026-03-21T13:15:40.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,13,13:15:40,Mon,Jan,2,Weekday,Afternoon,Single
777,2023-01-02,2026-03-21T13:21:09.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,13,13:21:09,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
778,2023-01-02,2026-03-21T13:21:23.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,13,13:21:23,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
779,2023-01-02,2026-03-21T13:23:18.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,13:23:18,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
780,2023-01-02,2026-03-21T13:23:38.000Z,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,13,13:23:38,Mon,Jan,2,Weekday,Afternoon,Single
781,2023-01-02,2026-03-21T13:24:33.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,13:24:33,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
782,2023-01-02,2026-03-21T13:25:02.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,13,13:25:02,Mon,Jan,2,Weekday,Afternoon,Single
783,2023-01-02,2026-03-21T13:26:47.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,13,13:26:47,Mon,Jan,2,Weekday,Afternoon,Single
784,2023-01-02,2026-03-21T13:28:24.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,13,13:28:24,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
785,2023-01-02,2026-03-21T13:29:51.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,13,13:29:51,Mon,Jan,2,Weekday,Afternoon,Single
